,Follower ID,name,username,bio,bio,created_at,Public Metrics,profile image url
0,1302662036434964480,Life And Vlogs,LifeWithGoodFo1,"(Life And Vlogs) Our channel is about Food Recipes , Different Topics ,Daily Routine,Travelling Vlogs,Village Vlogs,Tech Videos,Informative videos,And much more",,2020-09-06 17:37:06+00:00,"{'followers_count': 1644, 'following_count': 1539, 'tweet_count': 343, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1302664575066746882/9sG9MZz0_normal.jpg
1,1452677014658293760,hails,hail200002,,,2021-10-25 16:43:06+00:00,"{'followers_count': 2, 'following_count': 8, 'tweet_count': 0, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1452677187836919808/Guar7IPH_normal.jpg
2,1435443926815547393,nooberbx,noobers_12,i like roblox,,2021-09-08 03:25:00+00:00,"{'followers_count': 0, 'following_count': 78, 'tweet_count': 17, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1435444029781544963/gUiZpedr_normal.png
3,1306452431576993792,jacob,jacob58370505,,,2020-09-17 04:38:35+00:00,"{'followers_count': 0, 'following_count': 11, 'tweet_count': 0, 'listed_count': 0}",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
4,1527355125718667264,Corrie moffat,corrie_moffat,,,2022-05-19 18:27:22+00:00,"{'followers_count': 1, 'following_count': 42, 'tweet_count': 1, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1527355329956167680/kx0dpUaF_normal.jpg
5,1414921698487402498,Muhamad Aditya Ardani,MuhamadAdityaA5,,,2021-07-13 12:19:50+00:00,"{'followers_count': 0, 'following_count': 1, 'tweet_count': 0, 'listed_count': 0}",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
6,1520285687509143553,Taika Mahmod,TaikaMahmod,Lol,,2022-04-30 06:15:40+00:00,"{'followers_count': 0, 'following_count': 5, 'tweet_count': 0, 'listed_count': 0}",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
7,1105968002120540161,Tony Brinkley,TonyBrinkley8,"L Library, G Guns, B Beer, T Trump Photography Animals Music R&B/Soul Technology Movies Books Classic Rock History DIY & Home NFL NHL MLB Politics Television",,2019-03-13 23:04:54+00:00,"{'followers_count': 60, 'following_count': 717, 'tweet_count': 640, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1123594771623239680/jJr-ihWl_normal.jpg
8,1516705118841933825,Deon,um_deon,"I'm cool,legit and fun
to chat with.🔥😎
Sports is my thing.⛹️‍♂️⚽",,2022-04-20 09:07:43+00:00,"{'followers_count': 305, 'following_count': 819, 'tweet_count': 35, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1524830719138222081/cEesFK_e_normal.jpg
9,2253931008,Olusola sophia anyanwu,olusola_anyanwu,"Loves Jesus,Family,Pets,Reading,Games.Reviewer. Writer. Poet.
 Loves to encourage. #WritingCommunity
  Wrote  #StoriesFromTheHeart #TheirJourneyOnEarthToHeaven","London, England",2013-12-19 19:03:01+00:00,"{'followers_count': 4731, 'following_count': 4699, 'tweet_count': 18511, 'listed_count': 9}",https://pbs.twimg.com/profile_images/1484422002102439939/fXZbsTL9_normal.jpg
10,1091801747964743681,Korena James,MummyTheoLtd,Mummy & Theo’s Little Baby Boutique 💙 Premature clothing for the tiniest of babies. 💝 🌈. Based in North Wales ☎️ 07799 775210. Veteran owned. 🧑‍🏭#MHHSBD,"Betws-yn-Rhos, Wales",2019-02-02 20:53:16+00:00,"{'followers_count': 964, 'following_count': 1015, 'tweet_count': 3931, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1095061767208742913/3O7mKjy8_normal.jpg
11,1412609177395081218,Valiqa Ali,valiqa_ali,"Nurse, Mom👶, Aspiring Writer✍️ ✏️📝 #ASD #Patriotic 🇯🇲🇺🇸 #Black Lives Matter. ➡🚫 porn. #writingcommunity",,2021-07-07 03:08:04+00:00,"{'followers_count': 10699, 'following_count': 10810, 'tweet_count': 1210, 'listed_count': 10}",https://pbs.twimg.com/profile_images/1445683533691830275/5Eq3pr-3_normal.jpg
12,1331034236661489669,Corey Austin,CoreyAustinAuth,"Author of The World Undone.
British through and through.",,2020-11-24 00:37:57+00:00,"{'followers_count': 3291, 'following_count': 3678, 'tweet_count': 324, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1516458072012726279/as1AFtNJ_normal.jpg
13,1086713630765113345,kc cloud 9 ⛈,kccloud9,| Was writing gay pirates before it was cool 🏴‍☠️👬 | Asexual 💜 | She/her 💃🏼 | Pisces ♓️ | MM romance writer 👨‍❤️‍💋‍👨🏳️‍🌈 | Ask to DM 📝 |,"Denver, CO",2019-01-19 19:54:54+00:00,"{'followers_count': 17752, 'following_count': 19227, 'tweet_count': 18538, 'listed_count': 71}",https://pbs.twimg.com/profile_images/1514317409011740672/Ci63yVHV_normal.jpg
14,1388940421301166083,LeathercraftByVector,LearherCraftUa,"Leather products from the Ukrainian producer . #leatherbag, #leatherwallet, #leatherbackpack, #handmade #shoulderpurse #handbag #Gift",Ukraine,2021-05-02 19:36:30+00:00,"{'followers_count': 227, 'following_count': 443, 'tweet_count': 141, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1507608987017138182/fcGwYUwP_normal.jpg
15,20803543,Doug Maymon 🚀🍸🪂,DRMaymon,"#Coauthor: dual children's book series
#Creator: 🐱Barn Cats Escades, 🐎Equine Mythology Chronicles, ⚡Criswell Commentaries
#Rotary PDG  #WritingCommunity 🇺🇦","Citrus Hills, FL 🌏",2009-02-13 20:31:25+00:00,"{'followers_count': 8123, 'following_count': 8746, 'tweet_count': 17121, 'listed_count': 13}",https://pbs.twimg.com/profile_images/1524088696705847296/IgjPdWvK_normal.jpg
16,467182644,2bigboys.com,twobigboysblog,Food lovers guide to the Las Vegas valley,"Las Vegas, NV",2012-01-18 06:10:39+00:00,"{'followers_count': 98897, 'following_count': 107186, 'tweet_count': 181201, 'listed_count': 107}",https://pbs.twimg.com/profile_images/971606857851682816/mch2iMUV_normal.jpg
17,1155576539347599370,A.K. Wilson💚💜,disneymom1126,"Welcome to my Twisted Enchanted World
Blogger, Writer, #Spaces Host, Good Kinda Crazy, Mental Health Advocate
https://t.co/4Jy91s9R6V",,2019-07-28 20:31:31+00:00,"{'followers_count': 25501, 'following_count': 26521, 'tweet_count': 31365, 'listed_count': 95}",https://pbs.twimg.com/profile_images/1518292221518360577/VirMHMwD_normal.jpg
18,32870769,Artim Scriber: looking for a list. Pin 👇,ArtimScriber,"Teacher, journalist. Bookworm; cover connoisseur; opinionator. Ex-Uvocorp editor. Tag me to your book for RT.",,2009-04-18 12:44:18+00:00,"{'followers_count': 7228, 'following_count': 7288, 'tweet_count': 647, 'listed_count': 7}",https://pbs.twimg.com/profile_images/1471928207318208516/ZvxZz7hP_normal.jpg
19,1336019162678710272,Lafayette Street Books,BooksLafayette,"Publisher of the #YA Melody Jackson books and associated series.  ...also Bernie wants to do some things.

Currently streaming all of our books for free.","Portland, OR",2020-12-07 18:46:17+00:00,"{'followers_count': 14829, 'following_count': 15296, 'tweet_count': 3054, 'listed_count': 33}",https://pbs.twimg.com/profile_images/1336019849189867521/jNfNCzR2_normal.jpg
20,1473749270276632577,Professor MGM. #FollowForFollow #PinForPin,ProfessorMGM,Professor of journalism & media studies; mother of two. Book & film reviewer. Tag me to your book tweet. Be happy to boost. #followforfollow,,2021-12-22 20:16:47+00:00,"{'followers_count': 7018, 'following_count': 6992, 'tweet_count': 720, 'listed_count': 14}",https://pbs.twimg.com/profile_images/1473758188629487616/c4ULF6CN_normal.jpg
21,1266773113448079360,Samya Mitra,MrSamyaMitra,"Reader, writer, editor. Teach highschool, trek Himalayas. Enjoy solitude, cooking & classical violin. Like to trip on bikes & replay old chess classics.",,2020-05-30 16:47:20+00:00,"{'followers_count': 18745, 'following_count': 18922, 'tweet_count': 1528, 'listed_count': 15}",https://pbs.twimg.com/profile_images/1292497730984480769/QqtTtCCH_normal.jpg
22,335428706,Disha Jariwala,Disha710,Directionally challenged. Lover of food and bad movies. MICAn.,"Ahmadabad City, India",2011-07-14 17:32:35+00:00,"{'followers_count': 754, 'following_count': 1662, 'tweet_count': 351, 'listed_count': 1}",https://pbs.twimg.com/profile_images/690873233092976640/FkIkTpil_normal.jpg
23,887842051106234369,the baldhead beauty 🦋,PrincessAmiece,MSU 🐻,"New York, USA",2017-07-20 01:10:15+00:00,"{'followers_count': 653, 'following_count': 1632, 'tweet_count': 451, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1490114366926213122/KbFTkUN2_normal.jpg
24,3247744639,محـــــمڊ,moodp11,,,2015-06-17 09:29:24+00:00,"{'followers_count': 649, 'following_count': 2294, 'tweet_count': 96, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1446654721037586437/C7jBi7t-_normal.jpg
25,199431152,Sunshine 🌞,iamsupergirII,8  💛💜 24,,2010-10-06 21:12:14+00:00,"{'followers_count': 705, 'following_count': 1839, 'tweet_count': 1187, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1435296384442372099/uLgqjww__normal.jpg
26,1470653422470778880,Spookychild84,Spookychild8411,"“Rightly Wrong and Wrongly Right”, “Open the Door, Let the Sun In” and “the day the skyfel” https://t.co/CScQZ8eZoB","St Helena, CA",2021-12-14 07:14:54+00:00,"{'followers_count': 7918, 'following_count': 6837, 'tweet_count': 4295, 'listed_count': 10}",https://pbs.twimg.com/profile_images/1517214425127604226/f0G3hTPp_normal.jpg
27,917880930504708098,homer.harrison.miers,HomerMiers,,,2017-10-10 22:34:02+00:00,"{'followers_count': 228, 'following_count': 947, 'tweet_count': 475, 'listed_count': 0}",https://pbs.twimg.com/profile_images/917882262871527425/VPtHZDWc_normal.jpg
28,1215288394311458817,G. L. Ward,Envoy2Eidolon,"#Author - Now in print = Envoy to Eidolon https://t.co/UVAUUWXwd8

#Novelist #Fiction #SciFi #Fantasy","Cincinnati, OH",2020-01-09 15:05:19+00:00,"{'followers_count': 11863, 'following_count': 11869, 'tweet_count': 848, 'listed_count': 33}",https://pbs.twimg.com/profile_images/1215298732754972672/7JS43Cpy_normal.jpg
29,1389266155328655360,Kimberly Moore,Kimberlynwriter,All about writing and supporting fellow writers. Will also like pics of pets and answer random questions. Won't say no to tea or chocolate.,USA,2021-05-03 17:10:53+00:00,"{'followers_count': 18053, 'following_count': 18021, 'tweet_count': 10369, 'listed_count': 28}",https://pbs.twimg.com/profile_images/1463586773859241992/8ZKxDMzc_normal.jpg
30,1350138620997472260,Leather&LeafBooks,LLeafbooks,"Book Publishing House #MidWest #Authors #Queer #LGBTQIA+ #Asexual #WritersCommunity #Scifi #Fantasy #Childrensbooks
Trying to make a better world for #Everybody","Minneapolis, MN",2021-01-15 17:52:04+00:00,"{'followers_count': 12563, 'following_count': 12709, 'tweet_count': 598, 'listed_count': 25}",https://pbs.twimg.com/profile_images/1351333841508687874/gE4kU_Fn_normal.jpg
31,1451268630809825291,Christopher Henry Thomas,ComedyChrisT21,"#WritingCommunity #author #adventure #thrillers and #suspense #debut #fiction #novel, The Adventures of Kushman and Savage Book One Coming Soon!","Pennsylvania, USA",2021-10-21 19:27:16+00:00,"{'followers_count': 4804, 'following_count': 5119, 'tweet_count': 6483, 'listed_count': 15}",https://pbs.twimg.com/profile_images/1494892411440570369/CO-S-RCd_normal.jpg
32,829767078253051904,Anthony Di Angelo - Author,A_DiAngelo,Author with 3 novels on Amazon & Kindle #AuthorsOfTwitter #amwriting #amquerying #writerslife #writer #author #WritingCommunity #books #BookTwitter,"Alberta, Canada",2017-02-09 19:01:02+00:00,"{'followers_count': 29102, 'following_count': 31953, 'tweet_count': 67500, 'listed_count': 85}",https://pbs.twimg.com/profile_images/829769033415290880/T7MHMTHT_normal.jpg
33,1308908021020594178,Vanessa Torres,Baddie_vTorres,💖Opinionated Gamer-girl💖,"Worcester, MA",2020-09-23 23:16:10+00:00,"{'followers_count': 83, 'following_count': 44, 'tweet_count': 420, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1308908085843496960/2k5NSMbb_normal.jpg
34,1407382111653445642,Nelson Winston Rogers,ValduChild,Fantasy Author. Home Health Physical Therapist. Wife lottery winner. Dad of strong willed girls.  Upcoming novel: The Triad. Book One of the Valdu Chronicles.,,2021-06-22 16:57:21+00:00,"{'followers_count': 10439, 'following_count': 9740, 'tweet_count': 235, 'listed_count': 14}",https://pbs.twimg.com/profile_images/1419826733675597824/m0NJb6xm_normal.jpg
35,843903442712252416,This is His Song,thisishissong,"Songwriter of the acclaimed Magnificent Rose. Award-Winning Author of “God Must Have Wanted Me to Smile.” Author of my first book, “Verses of Victory.”",,2017-03-20 19:13:54+00:00,"{'followers_count': 8721, 'following_count': 8960, 'tweet_count': 13582, 'listed_count': 18}",https://pbs.twimg.com/profile_images/862062098356068352/aSpxnSC6_normal.jpg
36,1317910974372995072,sherrie Hurd Hyatt,sherrieHyatt10,"You see, In love with the written word. #freelancer #writer, #artist, and mother of three, pressing ahead despite the struggles. #blogger and #poet","Mississippi, USA",2020-10-18 19:30:55+00:00,"{'followers_count': 5677, 'following_count': 5673, 'tweet_count': 4987, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1517520014483628032/ngeEKjBN_normal.jpg
37,551885999,John Rodrigues,JR2351,"Hell of a nice guy, who also is a huge fan of the Yankees, Steelers, Knicks, NY Rangers, and Bruce Springsteen!! From NJ!!",,2012-04-12 14:07:04+00:00,"{'followers_count': 12701, 'following_count': 13574, 'tweet_count': 13639, 'listed_count': 40}",https://pbs.twimg.com/profile_images/1338104236161298433/9oqSCqzC_normal.jpg
38,1370105391330299909,CreativeWorksbyMollyJones,MollyWorksby,"Books and writings by Molly Jones
Indie Author
Suspense/mystery/crime/thrillers
Mom","Texas, USA",2021-03-11 20:13:19+00:00,"{'followers_count': 11583, 'following_count': 11505, 'tweet_count': 6795, 'listed_count': 15}",https://pbs.twimg.com/profile_images/1524415834889801731/UUkNqJXH_normal.jpg
39,1512467737997578246,Ken Burgess,Ken_Author_,The book is a serious but hopefully humorous attempt to both define and assist people who believe they have what it takes to become a successful entrepreneur.,,2022-04-08 16:29:55+00:00,"{'followers_count': 85, 'following_count': 334, 'tweet_count': 18, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1513574147221336075/ejEju7I-_normal.jpg
40,1386368284413493250,Russel Barrie,Barrie_of_Loops,A lowly word monkey banging away at one of a billion typewriters,"Kamloops, British Columbia",2021-04-25 17:15:50+00:00,"{'followers_count': 5347, 'following_count': 5385, 'tweet_count': 1026, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1410067643038461956/nXC33hD4_normal.jpg
41,1087412278465646595,MP Schnobrich,Max_Schnob,#Autor #Author #Schriftsteller #Writer #FalschesSpiel #FalscheWahrheit #DurchdieAngst #Suspense #Thriller #Horror #Crime 🚧🚧🚧🚧🚧 ©️™️®️,"Vienna, Austria 🇦🇹",2019-01-21 18:11:05+00:00,"{'followers_count': 6607, 'following_count': 6678, 'tweet_count': 25508, 'listed_count': 11}",https://pbs.twimg.com/profile_images/1434595355115540488/CTyhVPeO_normal.jpg
42,1055833706378788864,Mike DeLucia,mdeluciabooks,"Multi-award-winning author and #screenwriter. My stories have a #sports element, but they're about family, love, friends, obstacles, and courage.","New York, USA",2018-10-26 14:49:06+00:00,"{'followers_count': 8261, 'following_count': 8124, 'tweet_count': 22510, 'listed_count': 28}",https://pbs.twimg.com/profile_images/1318545678700847109/iQaopnfc_normal.jpg
43,41719739,Nicole Dake,millenialmomnet,"Mommy blogger and author of ""Trauma Survivor's Guide to Coping With Panic Attacks"" & ""Happy. Healthy. Rich.  The Smart mom's guide to living your best life.""","Denver, CO",2009-05-22 01:15:19+00:00,"{'followers_count': 5244, 'following_count': 5234, 'tweet_count': 23314, 'listed_count': 11}",https://pbs.twimg.com/profile_images/1490526781111107585/Wd7NX2dQ_normal.jpg
44,1470081497021440002,Schlegdawg's Movie Breakdowns,SchlegdawgYT,An obsessive writer who dissects movies (and some television) to highlight story structure and character development with bite-sized videos.,,2021-12-12 17:22:07+00:00,"{'followers_count': 3838, 'following_count': 3804, 'tweet_count': 3080, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1520399031385665537/GS7A64Pi_normal.jpg
45,1471457278834401284,Kardin,MikeKardin,"It’s nice to be important but important to be nice! Running, hunting,fishing, card collecting and my boys are my life! #REDSOX #Archery#saltwater#TB124LIFE",TEXAS,2021-12-16 12:29:40+00:00,"{'followers_count': 1542, 'following_count': 3492, 'tweet_count': 7016, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1514425372066164740/H7UIJHnY_normal.jpg
46,1482742806883885058,Penny Benjamin Romance Author,RomancePenny,"🍁 Mother, partner, grandmother, sister, aunt, designer, dreamer, writer & now, published author. https://t.co/nieftCvcUa…",,2022-01-16 15:53:48+00:00,"{'followers_count': 4464, 'following_count': 4388, 'tweet_count': 4796, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1482743076917444608/LCGLNZnz_normal.jpg
